id,ident,type,name,latitude_deg,longitude_deg,num_hangars,runaway_length,runaway_width
21815,MA72,small_airport,Tuckernuck Airport,41.29750061,-70.26039886,3,1186,6
21816,MA73,heliport,Oxbow Corporation Heliport,42.21820068,-71.29730225,10,,
21817,MA74,seaplane_base,Larson's Seaplane Base,42.69150162,-71.41809845,3,,
21818,MA75,small_airport,Sky Glen Airport,42.04090118,-71.61620331,2,1194,7
21819,MA76,heliport,Waltham Weston Hospital & Medical Center Heliport,42.36759949,-71.24810028,9,,
21820,MA77,small_airport,Blueberry Hill Airport,42.37509918,-73.14759827,4,1129,6
21821,MA78,seaplane_base,Russell Mill Pond Seaplane Base,41.91790009,-70.62779999,3,,
21822,MA79,heliport,Digital Heliport,42.17589951,-72.72480011,12,,
21823,MA80,small_airport,Mundale Airport,42.11980057,-72.81430054,3,1477,5
21824,MA81,heliport,Digital Heliport,42.55509949,-71.92559814,6,,
21825,MA82,seaplane_base,Westport Seaplane Base,41.64929962,-71.12590027,3,,
21826,MA83,heliport,Hubbard Regional Hospital Heliport,42.02759933,-71.85030365,6,,
21827,MA84,heliport,Sprague Nr 1 Heliport,42.72090149,-73.21340179,8,,
21828,MA85,heliport,Sprague Nr 2 Heliport,42.7195015,-73.21340179,11,,
21829,MA86,small_airport,Kendalls Lndg Area Airport,42.50559998,-73.05979919,4,1292,6
21830,MA87,seaplane_base,Horseneck Seaplane Base,41.50979996,-71.0381012,3,,
21831,MA88,small_airport,Albert Farms Airport,42.39009857,-72.93090057,4,1311,6
21832,MA89,small_airport,B&B Farm Airport,42.34609985,-72.10389709,2,1255,5
21833,MA90,heliport,Host Hotel Heliport,42.48479843,-71.54399872,11,,
21834,MA91,heliport,Compaq Parker Street Heliport,42.41839981,-71.44730377,11,,
21835,MA92,heliport,Prospect Hill Heliport,42.39789963,-71.25779724,9,,
21836,MA93,heliport,Bay Bank Ii Heliport,42.48120117,-71.20950317,11,,
21837,MA94,heliport,Parker Heliport,42.27539825,-71.79869843,5,,
21838,MA95,heliport,Bear Hole Heliport,42.12649918,-72.66950226,6,,
21839,MA96,heliport,Rent-A-Tool Heliport,42.42789841,-70.98449707,12,,
21840,MA97,small_airport,Waters Airport,42.12509918,-71.7397995,3,1254,7
21841,MA98,heliport,Anna Jaques Hospital Heliport,42.8144989,-70.89089966,5,,
21842,MA99,heliport,Princess House Heliport,41.86119843,-71.10780334,3,,
4626,MBGT,medium_airport,JAGS McCartney International Airport,21.44449997,-71.14230347,14,2907,17
31887,MBMC,small_airport,Middle Caicos Airport,21.83300018,-71.81700134,4,1406,5
4627,MBNC,medium_airport,North Caicos Airport,21.91749954,-71.93959808,13,2077,17
32159,MBPI,small_airport,Pine Cay Airport,21.89999962,-72.09999847,4,1198,5
4628,MBPV,medium_airport,Providenciales Airport,21.77359962,-72.26589966,15,2496,18
4629,MBSC,medium_airport,South Caicos Airport,21.51569939,-71.52850342,11,2021,16
32325,MBSY,small_airport,Salt Cay Airport,21.33300018,-71.19999695,2,1252,6
42753,MD-0001,medium_airport,Bălţi City Airport,47.7743988,27.95750046,12,2554,13
43694,MD-0002,small_airport,Vadul lui Voda Airfield,47.06809998,29.09539986,2,1366,5
21845,MD00,small_airport,Fair's Airport,38.0461998,-75.55329895,3,1341,6
21846,MD01,small_airport,Wingfield Airport,38.14350128,-76.3565979,4,1185,5
21847,MD02,heliport,St. Mary's Hospital East Heliport,38.30149841,-76.63680267,5,,
21848,MD03,small_airport,Woodstock Airport,39.48839951,-75.81109619,3,1163,6
21849,MD04,small_airport,Rossneck Airport,38.56890106,-76.2358017,4,1422,6
21850,MD05,small_airport,Finagin Airfield,38.50749969,-77.12159729,4,1025,6
21851,MD06,small_airport,Pilots Cove Airport,38.33539963,-76.87860107,2,1016,6
21852,MD07,heliport,Sacred Heart Hospital Heliport,39.65010071,-78.79969788,8,,
21853,MD08,heliport,Gregory May Heliport,39.5345993,-76.10630035,10,,
21854,MD09,small_airport,Meadow Brook Airport,38.91540146,-75.97100067,3,1408,5
21855,MD1,small_airport,Massey Aerodrome,39.29919815,-75.79940033,4,1147,7
21856,MD10,heliport,Baltimore Police Department Heliport,39.29040146,-76.60749817,5,,
21857,MD11,small_airport,Wright Field,39.27709961,-76.06269836,4,1004,6
21858,MD12,small_airport,Bell Airport,39.63639832,-77.2928009,3,1232,6
21859,MD13,heliport,Black & Decker/Parking Lot 2 Heliport,39.39899826,-76.58830261,12,,
21860,MD14,small_airport,Robinson Private Airport,38.52429962,-76.68360138,2,1462,7
21861,MD15,heliport,Fallston General Hospital Heliport,39.49779892,-76.39080048,5,,
21862,MD16,closed,Waredaca Farm Airport,39.23070145,-77.08329773,2,,
21863,MD17,small_airport,Tinsley Airstrip,39.51679993,-76.73300171,4,1458,5
21864,MD18,small_airport,Horn Point Airport,38.58959961,-76.1384964,2,1195,5
21865,MD19,small_airport,Hybarc Farm Airport,39.20320129,-76.02490234,2,1456,6
21866,MD20,small_airport,Greer Airport,39.63619995,-77.12280273,4,1247,7
21867,MD21,small_airport,Ashland Landing Farm Airport,39.11809921,-76.0963974,4,1329,6
21868,MD22,small_airport,Deale Airport,38.78340149,-76.56469727,2,1337,7
21869,MD23,small_airport,Kennersley Airport,39.14479828,-76.04049683,4,1272,5
21870,MD24,small_airport,Haysfield Airport,39.23820114,-76.94660187,2,1380,7
21871,MD25,heliport,Howard County General Hospital Heliport,39.21459961,-76.88639832,9,,
21872,MD26,heliport,Beltsville Shop Heliport,39.05009842,-76.89050293,8,,
21873,MD27,heliport,Chalk Point Generating Station Heliport,38.55649948,-76.69270325,10,,
21874,MD28,small_airport,Ewing Airport,38.80929947,-75.99220276,3,1010,7
21875,MD29,heliport,Memorial Hospital Heliport,38.77220154,-76.07189941,10,,
21876,MD30,heliport,Craig Company Heliport,39.64179993,-77.74970245,12,,
21877,MD31,small_airport,Forest Hill Airport,39.58010101,-76.37470245,2,1393,6
21878,MD32,heliport,Fort Detrick Helipad Heliport,39.43650055,-77.42050171,10,,
21879,MD33,heliport,Dorchester General Hospital Heliport,38.57180023,-76.06770325,4,,
21880,MD34,heliport,Ibm Heliport,39.15340042,-77.21669769,9,,
21881,MD35,small_airport,Spring Hill Airport,38.43479919,-75.65129852,2,1448,7
21882,MD36,heliport,Tar Cove Heliport,39.14509964,-76.50140381,6,,
21883,MD37,heliport,Citizens Bank Headquarters Heliport,39.08710098,-76.89720154,6,,
21884,MD39,small_airport,Buds Ferry Airport,38.52099991,-77.25189972,4,1252,6
21885,MD40,heliport,Mrs Bozman Heliport,39.54949951,-76.56269836,4,,
21886,MD41,small_airport,Gary Field,38.89830017,-75.91059875,2,1048,7
21887,MD42,small_airport,Keymar Airpark,39.61949921,-77.22750092,2,1442,5
21888,MD43,small_airport,Mountain Road Airport,39.11840057,-76.49659729,2,1287,5
21889,MD44,heliport,Evapco Heliport,39.65370178,-77.18360138,12,,
21890,MD45,small_airport,Hampton Airport,38.23070145,-76.62879944,2,1321,7
21891,MD46,small_airport,Glenair Airport,39.26959991,-77.00530243,4,1068,6
21892,MD47,small_airport,Barnes Airport,39.332901,-77.09690094,4,1298,7
21893,MD48,small_airport,Albrecht Airstrip,39.47340012,-76.50019836,3,1034,5
21894,MD49,heliport,Peninsula Regional Medical Center Heliport,38.34999847,-75.58329773,11,,
21895,MD50,small_airport,Chesapeake Ranch Airstrip,38.36119843,-76.40519714,3,1085,5
21896,MD51,heliport,Kent & Queen Anne's Hospital Heliport,39.31790161,-76.063797,10,,
21897,MD52,heliport,Mccready Memorial Hospital Heliport,37.96670151,-75.86630249,10,,
21898,MD53,small_airport,Mac Kinnis Airport,38.2887001,-75.73940277,4,1075,6
21899,MD54,heliport,Pier 7 Heliport,39.27220154,-76.57170105,10,,
21900,MD55,small_airport,Holly Springs Farm Airport,38.39759827,-77.18609619,2,1043,6
21901,MD56,small_airport,Three J Airport,39.56900024,-77.12139893,2,1029,6
21902,MD57,small_airport,Beverly Airport,38.00709915,-75.61740112,3,1466,5
21903,MD58,heliport,Montgomery County Police Norwood Heliport,39.12720108,-77.02249908,3,,
21904,MD59,small_airport,Silver Hill Airport,39.13980103,-76.09359741,4,1199,6
21905,MD60,heliport,Northwest Hospital Heliport,39.35900116,-76.78160095,9,,
21906,MD61,small_airport,Lynch's Landing Airport,39.72460175,-76.07050323,3,1385,5
21907,MD62,small_airport,Church Hill Airport,39.125,-76.00160217,2,1057,5
21908,MD63,small_airport,Cromwell Farm Airport,39.27479935,-76.00990295,2,1447,5
21909,MD64,small_airport,Stewart Airport,38.79959869,-76.2723999,3,1056,7
45467,MD65,heliport,Western Maryland Health System Heliport,39.646667,-78.731944,10,,
21910,MD66,small_airport,Smith Field,39.33789825,-76.09799957,2,1197,5
21911,MD67,heliport,Dow Jones & Co. Inc. Heliport,39.04650116,-76.9835968,6,,
21912,MD68,heliport,Berg's Field,39.41120148,-76.71640015,6,,
21913,MD69,small_airport,Harris Airport,39.33340073,-76.08300018,2,1332,6
21914,MD70,small_airport,Flying Acres Airport,39.18119812,-75.90879822,3,1023,5
21915,MD71,heliport,University of Maryland Shock Trauma Center Heliport,39.2887001,-76.62580109,8,,
45461,MD72,heliport,Fort Washington Medical Center Heliport,38.727833,-76.992153,9,,
21916,MD73,small_airport,Happy Landings Farm Airport,39.45840073,-77.14800262,2,1058,7
21917,MD74,small_airport,Good Neighbor Farm Airport,39.47430038,-77.19529724,3,1356,5
21918,MD75,small_airport,Stolcrest STOLport,39.34180069,-77.3035965,2,1060,5
21919,MD76,heliport,Carroll Hospital Center Heliport,39.55899811,-76.99030304,5,,
21920,MD77,small_airport,Flying M Farms Airport,39.25979996,-77.34140015,2,1195,7
21921,MD78,small_airport,Woodbine Airport,39.38339996,-77.07029724,3,1167,6
21922,MD79,heliport,Nuodex Inc. Heliport,39.25289917,-76.08439636,8,,
21923,MD80,seaplane_base,Clements Creek Seaplane Base,39.02119827,-76.52269745,3,,
21924,MD81,seaplane_base,South River Seaplane Base,38.91469955,-76.50469971,3,,
21925,MD82,small_airport,Ragged Island Airport,38.53979874,-76.27549744,2,1210,6
21926,MD83,small_airport,Ty-Ti-To Airport,38.52080154,-77.06809998,4,1418,6
21927,MD85,small_airport,Carmean Airport,38.93289948,-75.89019775,2,1310,5
21928,MD86,heliport,Grimes Properties Heliport,39.40840149,-77.38610077,7,,
21929,MD91,small_airport,Saxon Farms Airport,39.15230179,-76.01860046,3,1230,5
21930,MD93,small_airport,Hexton Farms Airport,39.37509918,-75.90660095,4,1187,5
21931,MD94,small_airport,Farmington Airport,39.67649841,-76.03690338,4,1262,5
21932,MD95,small_airport,Reservoir Airport,39.48199844,-76.88159943,4,1331,7
21933,MD97,small_airport,Lanseair Farms Airport,38.46149826,-77.04640198,4,1301,5
21934,MD98,heliport,Fort Ritchie Heliport,39.70009995,-77.49970245,4,,
21935,MD99,small_airport,Moran Field,39.50059891,-79.07230377,4,1140,7
4631,MDAB,medium_airport,Arroyo Barril International Airport,19.19860077,-69.42980194,12,2341,11
42302,MDAD,small_airport,Azua Airport,18.42550087,-70.73139954,4,1427,6
42303,MDAN,small_airport,Cotui Angelina Airport,19.13159943,-70.22160339,3,1368,7
42304,MDBA,small_airport,Consuelo Batey Anita airport,18.68333244,-69.3833313,2,1245,6
42305,MDBC,small_airport,La Romana Batey Cacata airport,18.47970009,-68.91590118,4,1126,7
42306,MDBE,small_airport,La Romana Batey Lechuga Airport,18.58679962,-69.05539703,2,1323,6
42307,MDBG,small_airport,Higuey Airport,18.63159943,-68.7378006,3,1050,5
4632,MDBH,medium_airport,Maria Montez International Airport,18.25149918,-71.12039948,12,2591,18
42308,MDBL,small_airport,Boca Chica Airport,18.45079994,-69.59259796,4,1262,7
42309,MDBM,small_airport,San Pedro De Macoris Airport,18.44809914,-69.28119659,4,1051,7
4633,MDCR,medium_airport,Cabo Rojo Airport,17.92900085,-71.64479828,12,2767,17
30673,MDCY,small_airport,Samaná El Catey International Airport,19.2670002,-69.74199677,2,1134,5
29799,MDCZ,small_airport,Constanza Dom Re Airport,18.90749931,-70.72190094,4,1151,5
29814,MDDJ,small_airport,Dajabon Airport,19.56360054,-71.68080139,2,1434,5
30384,MDHE,closed,Herrera Airport,18.46969986,-69.9693985,1,,
4634,MDJB,medium_airport,La Isabela International Airport,18.57250023,-69.98560333,9,2657,19
4635,MDLR,medium_airport,Casa De Campo International Airport,18.45070076,-68.91179657,10,2739,15
30156,MDMC,small_airport,Monte Cristi Airport,19.86529922,-71.64530182,2,1487,7
46311,MDO,small_airport,Middleton Island Airport,59.449944,-146.307241,2,1189,6
4636,MDPC,medium_airport,Punta Cana International Airport,18.56739998,-68.36340332,10,2163,13
30382,MDPO,small_airport,Samana El Portillo Airport,19.31669998,-69.5,2,1468,7
4637,MDPP,medium_airport,Gregorio Luperon International Airport,19.75790024,-70.56999969,11,2235,14
46511,MDR,small_airport,Medfra Airport,63.10601982,-154.719429,2,1237,7
42310,MDSA,small_airport,San Juan De La Maguana Airport,18.82550049,-71.23139954,2,1037,6
42311,MDSB,small_airport,Sabana de Mar Airport,19.06189919,-69.3852005,4,1434,7
4638,MDSD,large_airport,Las Américas International Airport,18.42970085,-69.66889954,22,3602,21
4639,MDSI,medium_airport,San Isidro Air Base,18.50370026,-69.76170349,15,2618,11
42312,MDSJ,closed,San Juan Airport,18.83333206,-71.23332977,1,,
4640,MDST,medium_airport,Cibao International Airport,19.40609932,-70.60469818,8,2598,20
42780,ME-0001,closed,Ulcinj Airport,41.92228699,19.23539734,1,,
45446,ME00,small_airport,Fort Fairfield Airport,46.765706,-67.847392,4,1375,7
21937,ME01,seaplane_base,Crescent Lake Seaplane Base,43.95700073,-70.46260071,3,,
21938,ME02,heliport,Eastern Maine Medical Center Heliport,44.80699921,-68.75229645,7,,
21939,ME03,small_airport,Webber Jones Airport,45.33620071,-69.05090332,2,1269,7
21940,ME04,seaplane_base,Ilco Landing Area Seaplane Base,46.60950089,-69.5306015,3,,
21941,ME05,small_airport,Allen St Peter Memorial Airport,46.75,-68.47119904,4,1472,6
21942,ME06,small_airport,Flying Ed Airport,45.0279007,-67.30940247,2,1037,6
45444,ME07,seaplane_base,Acadian Seaplane Base,44.39805,-68.219583,3,,
21943,ME08,small_airport,Gadabout Gaddis Airport,45.04029846,-69.86889648,2,1300,5
21944,ME09,seaplane_base,Panther Pond Seaplane Base,43.93009949,-70.45310211,3,,
21945,ME11,seaplane_base,Cooper Seaplane Base,44.34230042,-70.28780365,3,,
21946,ME12,seaplane_base,Brettuns Pond Seaplane Base,44.38779831,-70.25450134,3,,
21947,ME14,small_airport,Bald Mountain Airport,44.23059845,-69.12310028,2,1451,6
21948,ME16,small_airport,Loring International Airport,46.95040131,-67.8859024,3,1152,7
21949,ME17,small_airport,Thomas Airport,44.66019821,-70.58799744,2,1273,5
21950,ME18,heliport,Chesuncook Forestry District Heliport,45.88339996,-69.23280334,5,,
21951,ME19,small_airport,Clayton Lake Strip,46.61610031,-69.52230072,2,1114,5
21952,ME2,small_airport,Cutler Regional Airport,44.67990112,-67.26439667,3,1102,5
21953,ME20,small_airport,Bob-Mar Airport,44.5992012,-69.62390137,4,1251,5
21954,ME22,small_airport,Avery Field,45.6711998,-69.80680084,3,1343,5
21955,ME24,heliport,Ben Hur Heliport,44.28329849,-69.23919678,5,,
21956,ME25,small_airport,Sunrise Farms Airport,47.16609955,-68.39199829,4,1495,5
21957,ME26,small_airport,Super Cub Field,43.66809845,-70.36309814,3,1189,7
21958,ME27,seaplane_base,Double A Seaplane Base,44.90090179,-68.8022995,3,,
21959,ME28,seaplane_base,Forest Lake Seaplane Base,43.82369995,-70.33010101,3,,
21960,ME3,seaplane_base,Bradford Camps Seaplane Base,46.39580154,-69.00499725,3,,
21961,ME30,seaplane_base,Greenville Forestry Seaplane Base,45.46680069,-69.59950256,3,,
21962,ME32,small_airport,Morrel Field,45.09030151,-69.25869751,3,1135,6
21963,ME33,small_airport,Farr Field,43.77870178,-70.01309967,2,1466,6
21964,ME34,small_airport,Robinson Ridge Field,44.17369843,-69.42870331,2,1037,5
21965,ME35,small_airport,Terra B & B Airport,44.93149948,-69.00730133,2,1481,7
21966,ME36,small_airport,Mount Vernon Airport,44.50920105,-69.95259857,3,1477,5
21967,ME38,small_airport,Mars Hill Airport,46.52780151,-67.87449646,4,1275,5
21968,ME39,small_airport,Rocky Ridge Airport,44.23540115,-70.13259888,4,1174,6
21969,ME41,small_airport,Witherspoons Airport,44.15259933,-68.87640381,4,1327,7
21970,ME42,heliport,Mid Coast Hospital Heliport,43.90510178,-69.8911972,6,,
21971,ME44,small_airport,Cummings Airport,44.28900146,-70.44619751,2,1489,7
21972,ME45,small_airport,Goosefair Airport,43.4056015,-70.43229675,2,1004,7
21973,ME46,small_airport,Back Acres Airport,43.41230011,-70.44670105,3,1027,5
21974,ME47,small_airport,Payne Field,44.85449982,-69.45639801,4,1244,5
21975,ME5,small_airport,Banks Airport,44.16540146,-68.42780304,4,1247,5
21976,ME50,seaplane_base,Cross Lake Seaplane Base,47.13389969,-68.33450317,3,,
21977,ME51,seaplane_base,Douglass Seaplane Base,43.73699951,-70.61060333,3,,
21978,ME55,small_airport,Vinalhaven Airport,44.07369995,-68.81890106,3,1258,6
21979,ME56,small_airport,Kimberly Airport,44.06919861,-69.30529785,3,1281,6
21980,ME57,seaplane_base,Bauneg Beg Seaplane Base,43.35900116,-70.73529816,3,,
21981,ME58,heliport,Milbridge Heliport,44.53900146,-67.88420105,6,,
21982,ME59,heliport,Maine Helicopters Heliport,44.2030983,-69.60749817,5,,
21983,ME6,small_airport,Wales Airport,44.17449951,-70.01889801,2,1114,6
21984,ME60,small_airport,Sunny Hill Airport,44.46839905,-69.81780243,4,1128,5
21985,ME61,small_airport,Salmon Falls Airport,43.29449844,-70.89949799,4,1280,6
21986,ME62,small_airport,Grignons Private Lndg Area Airport,44.80979919,-69.47309875,3,1449,6
21987,ME64,small_airport,Skydive Lebanon Airport,43.375,-70.92919922,4,1069,7
21988,ME65,heliport,Miara Heliport,43.85850143,-69.88420105,12,,
21989,ME66,small_airport,Scottow Bog Flightpark Ultralightport,43.61259842,-70.3572998,4,1095,5
21990,ME67,small_airport,Morrill Airpark,47.12749863,-67.96589661,4,1482,5
21991,ME68,small_airport,Newport Sky Park Airport,44.82009888,-69.23840332,4,1446,6
21992,ME69,small_airport,Cliffords Airport,44.06900024,-70.0644989,3,1227,6
21993,ME70,small_airport,Greenfield Hill Airport,45.03760147,-69.47920227,4,1454,7
21994,ME72,heliport,Seboomook Forestry District Headquarters Heliport,45.88339996,-69.98280334,7,,
21995,ME74,small_airport,Miller's Field,44.74950027,-68.98139954,3,1335,6
21996,ME75,small_airport,Margerison Airport,43.95399857,-70.1414032,2,1016,6
21997,ME76,heliport,Penobscot Bay Medical Center Heliport,44.14229965,-69.08229828,11,,
21998,ME79,small_airport,Two Falls Airport,45.30559921,-69.34670258,2,1390,6
21999,ME80,seaplane_base,Dry Pond Seaplane Base,43.93389893,-70.35639954,3,,
22000,ME85,seaplane_base,Riverside Seaplane Base,45.1833992,-69.23560333,3,,
22001,ME86,seaplane_base,Libby Camps Seaplane Base,46.30830002,-68.84359741,3,,
22002,ME87,heliport,Goodall Hospital Heliport,43.44869995,-70.76889801,6,,
22003,ME88,small_airport,Morrison's Airport,44.99169922,-67.07440186,2,1163,6
22004,ME89,small_airport,Buzzy's Field,43.60839844,-70.9681015,2,1113,7
22005,ME90,seaplane_base,Little Ossipee Lake Seaplane Base,43.61309814,-70.6964035,3,,
22006,ME91,small_airport,Webster Field,43.67509842,-70.49559784,4,1045,7
22007,ME92,small_airport,Hilltop Airport,44.51670074,-70.22229767,3,1023,5
22008,ME94,small_airport,Clark Field,44.21670151,-69.29119873,4,1102,5
22009,ME95,heliport,Cmmc Air Ambulance Landing Site Heliport,44.10309982,-70.21530151,8,,
22010,ME96,small_airport,Clark Field,43.73360062,-70.48639679,4,1364,6
41920,MECT,small_airport,Catsa Airport,10.51694393,-85.56555939,4,1482,5
22011,MFN,seaplane_base,Minuteman Lake Seaplane Base,61.72129822,-150.0469971,3,,
30933,MG-DOA,small_airport,Doany Airport,-14.36810017,49.51079941,3,1131,5
3144,MG13,small_airport,Inta Northeast Airport,15.80420017,-89.85070038,2,1346,5
4642,MGBN,small_airport,Bananera Airport,15.47350025,-88.83719635,2,1364,7
4643,MGCB,medium_airport,Coban Airport,15.46899986,-90.40670013,14,2517,19
42223,MGCR,small_airport,Carmelita Airport,17.46120071,-90.05370331,3,1264,7
30856,MGCT,small_airport,Coatepeque Airport,14.69419956,-91.88249969,3,1488,7
42224,MGES,small_airport,Esquipulas Airport,14.56667042,-89.34999847,3,1341,6
4644,MGGT,medium_airport,La Aurora Airport,14.58329964,-90.52749634,15,2047,10
42226,MGHT,small_airport,Huehuetenango Airport,15.32740021,-91.46240234,4,1422,6
